File,Book,Chapter,ExpectedVerses,Overall,Check,Status,Value,Detail
JHN_003.wav,John,3,36,PASS,Verses,PASS,36/36,"All 36 verses present (Verse 1..36), no missing/extra/duplicates."
JHN_004.wav,John,4,54,FAIL,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
JHN_004.wav,John,4,54,FAIL,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
JHN_004.wav,John,4,54,FAIL,Head Silence,PASS,2.04s,Expected 2.0s +/- 0.5s; measured 2.04s
JHN_004.wav,John,4,54,FAIL,Tail Silence,FAIL,2.64s,Expected 2.0s +/- 0.5s; measured 2.64s
JHN_004.wav,John,4,54,FAIL,Chapter Title,PASS,1,Present.
JHN_004.wav,John,4,54,FAIL,Verses,PASS,54/54,"All 54 verses present (Verse 1..54), no missing/extra/duplicates."
JHN_005.wav,John,5,47,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
JHN_005.wav,John,5,47,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
JHN_005.wav,John,5,47,PASS,Head Silence,PASS,2.02s,Expected 2.0s +/- 0.5s; measured 2.02s
JHN_005.wav,John,5,47,PASS,Tail Silence,PASS,2.35s,Expected 2.0s +/- 0.5s; measured 2.35s
JHN_005.wav,John,5,47,PASS,Chapter Title,PASS,1,Present.
JHN_005.wav,John,5,47,PASS,Verses,PASS,47/47,"All 47 verses present (Verse 1..47), no missing/extra/duplicates."
JHN_006.wav,John,6,71,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
JHN_006.wav,John,6,71,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
JHN_006.wav,John,6,71,PASS,Head Silence,PASS,2.03s,Expected 2.0s +/- 0.5s; measured 2.03s
JHN_006.wav,John,6,71,PASS,Tail Silence,PASS,2.08s,Expected 2.0s +/- 0.5s; measured 2.08s
JHN_006.wav,John,6,71,PASS,Chapter Title,PASS,1,Present.
JHN_006.wav,John,6,71,PASS,Verses,PASS,71/71,"All 71 verses present (Verse 1..71), no missing/extra/duplicates."
JHN_007.wav,John,7,53,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
JHN_007.wav,John,7,53,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
JHN_007.wav,John,7,53,PASS,Head Silence,PASS,2.02s,Expected 2.0s +/- 0.5s; measured 2.02s
JHN_007.wav,John,7,53,PASS,Tail Silence,PASS,2.20s,Expected 2.0s +/- 0.5s; measured 2.20s
JHN_007.wav,John,7,53,PASS,Chapter Title,PASS,1,Present.
JHN_007.wav,John,7,53,PASS,Verses,PASS,53/53,"All 53 verses present (Verse 1..53), no missing/extra/duplicates."
JHN_008.wav,John,8,59,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
JHN_008.wav,John,8,59,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
JHN_008.wav,John,8,59,PASS,Head Silence,PASS,2.01s,Expected 2.0s +/- 0.5s; measured 2.01s
JHN_008.wav,John,8,59,PASS,Tail Silence,PASS,2.30s,Expected 2.0s +/- 0.5s; measured 2.30s
JHN_008.wav,John,8,59,PASS,Chapter Title,PASS,1,Present.
JHN_008.wav,John,8,59,PASS,Verses,PASS,59/59,"All 59 verses present (Verse 1..59), no missing/extra/duplicates."
JHN_009.wav,John,9,41,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
JHN_009.wav,John,9,41,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
JHN_009.wav,John,9,41,PASS,Head Silence,PASS,2.00s,Expected 2.0s +/- 0.5s; measured 2.00s
JHN_009.wav,John,9,41,PASS,Tail Silence,PASS,2.36s,Expected 2.0s +/- 0.5s; measured 2.36s
JHN_009.wav,John,9,41,PASS,Chapter Title,PASS,1,Present.
JHN_009.wav,John,9,41,PASS,Verses,PASS,41/41,"All 41 verses present (Verse 1..41), no missing/extra/duplicates."
JHN_010.wav,John,10,42,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
JHN_010.wav,John,10,42,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
JHN_010.wav,John,10,42,PASS,Head Silence,PASS,2.00s,Expected 2.0s +/- 0.5s; measured 2.00s
JHN_010.wav,John,10,42,PASS,Tail Silence,PASS,2.01s,Expected 2.0s +/- 0.5s; measured 2.01s
JHN_010.wav,John,10,42,PASS,Chapter Title,PASS,1,Present.
JHN_010.wav,John,10,42,PASS,Verses,PASS,42/42,"All 42 verses present (Verse 1..42), no missing/extra/duplicates."
JHN_011.wav,John,11,57,FAIL,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
JHN_011.wav,John,11,57,FAIL,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
JHN_011.wav,John,11,57,FAIL,Head Silence,PASS,2.00s,Expected 2.0s +/- 0.5s; measured 2.00s
JHN_011.wav,John,11,57,FAIL,Tail Silence,FAIL,2.67s,Expected 2.0s +/- 0.5s; measured 2.67s
JHN_011.wav,John,11,57,FAIL,Chapter Title,PASS,1,Present.
JHN_011.wav,John,11,57,FAIL,Verses,PASS,57/57,"All 57 verses present (Verse 1..57), no missing/extra/duplicates."
JHN_012.wav,John,12,50,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
JHN_012.wav,John,12,50,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
JHN_012.wav,John,12,50,PASS,Head Silence,PASS,2.03s,Expected 2.0s +/- 0.5s; measured 2.03s
JHN_012.wav,John,12,50,PASS,Tail Silence,PASS,2.10s,Expected 2.0s +/- 0.5s; measured 2.10s
JHN_012.wav,John,12,50,PASS,Chapter Title,PASS,1,Present.
JHN_012.wav,John,12,50,PASS,Verses,PASS,50/50,"All 50 verses present (Verse 1..50), no missing/extra/duplicates."
JHN_013.wav,John,13,38,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
JHN_013.wav,John,13,38,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
JHN_013.wav,John,13,38,PASS,Head Silence,PASS,2.00s,Expected 2.0s +/- 0.5s; measured 2.00s
JHN_013.wav,John,13,38,PASS,Tail Silence,PASS,2.49s,Expected 2.0s +/- 0.5s; measured 2.49s
JHN_013.wav,John,13,38,PASS,Chapter Title,PASS,1,Present.
JHN_013.wav,John,13,38,PASS,Verses,PASS,38/38,"All 38 verses present (Verse 1..38), no missing/extra/duplicates."
JHN_014.wav,John,14,31,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
JHN_014.wav,John,14,31,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
JHN_014.wav,John,14,31,PASS,Head Silence,PASS,2.00s,Expected 2.0s +/- 0.5s; measured 2.00s
JHN_014.wav,John,14,31,PASS,Tail Silence,PASS,2.50s,Expected 2.0s +/- 0.5s; measured 2.50s
JHN_014.wav,John,14,31,PASS,Chapter Title,PASS,1,Present.
JHN_014.wav,John,14,31,PASS,Verses,PASS,31/31,"All 31 verses present (Verse 1..31), no missing/extra/duplicates."
JHN_015.wav,John,15,27,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
JHN_015.wav,John,15,27,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
JHN_015.wav,John,15,27,PASS,Head Silence,PASS,2.00s,Expected 2.0s +/- 0.5s; measured 2.00s
JHN_015.wav,John,15,27,PASS,Tail Silence,PASS,2.38s,Expected 2.0s +/- 0.5s; measured 2.38s
JHN_015.wav,John,15,27,PASS,Chapter Title,PASS,1,Present.
JHN_015.wav,John,15,27,PASS,Verses,PASS,27/27,"All 27 verses present (Verse 1..27), no missing/extra/duplicates."
JHN_016.wav,John,16,33,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
JHN_016.wav,John,16,33,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
JHN_016.wav,John,16,33,PASS,Head Silence,PASS,2.01s,Expected 2.0s +/- 0.5s; measured 2.01s
JHN_016.wav,John,16,33,PASS,Tail Silence,PASS,2.24s,Expected 2.0s +/- 0.5s; measured 2.24s
JHN_016.wav,John,16,33,PASS,Chapter Title,PASS,1,Present.
JHN_016.wav,John,16,33,PASS,Verses,PASS,33/33,"All 33 verses present (Verse 1..33), no missing/extra/duplicates."
JHN_017.wav,John,17,26,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
JHN_017.wav,John,17,26,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
JHN_017.wav,John,17,26,PASS,Head Silence,PASS,2.00s,Expected 2.0s +/- 0.5s; measured 2.00s
JHN_017.wav,John,17,26,PASS,Tail Silence,PASS,2.05s,Expected 2.0s +/- 0.5s; measured 2.05s
JHN_017.wav,John,17,26,PASS,Chapter Title,PASS,1,Present.
JHN_017.wav,John,17,26,PASS,Verses,PASS,26/26,"All 26 verses present (Verse 1..26), no missing/extra/duplicates."
JHN_018.wav,John,18,40,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
JHN_018.wav,John,18,40,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
JHN_018.wav,John,18,40,PASS,Head Silence,PASS,2.00s,Expected 2.0s +/- 0.5s; measured 2.00s
JHN_018.wav,John,18,40,PASS,Tail Silence,PASS,2.27s,Expected 2.0s +/- 0.5s; measured 2.27s
JHN_018.wav,John,18,40,PASS,Chapter Title,PASS,1,Present.
JHN_018.wav,John,18,40,PASS,Verses,PASS,40/40,"All 40 verses present (Verse 1..40), no missing/extra/duplicates."
JHN_019.wav,John,19,42,FAIL,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
JHN_019.wav,John,19,42,FAIL,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
JHN_019.wav,John,19,42,FAIL,Head Silence,PASS,2.01s,Expected 2.0s +/- 0.5s; measured 2.01s
JHN_019.wav,John,19,42,FAIL,Tail Silence,FAIL,2.61s,Expected 2.0s +/- 0.5s; measured 2.61s
JHN_019.wav,John,19,42,FAIL,Chapter Title,PASS,1,Present.
JHN_019.wav,John,19,42,FAIL,Verses,PASS,42/42,"All 42 verses present (Verse 1..42), no missing/extra/duplicates."
JHN_020.wav,John,20,31,FAIL,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
JHN_020.wav,John,20,31,FAIL,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
JHN_020.wav,John,20,31,FAIL,Head Silence,PASS,2.01s,Expected 2.0s +/- 0.5s; measured 2.01s
JHN_020.wav,John,20,31,FAIL,Tail Silence,FAIL,2.57s,Expected 2.0s +/- 0.5s; measured 2.57s
JHN_020.wav,John,20,31,FAIL,Chapter Title,PASS,1,Present.
JHN_020.wav,John,20,31,FAIL,Verses,PASS,31/31,"All 31 verses present (Verse 1..31), no missing/extra/duplicates."
JHN_021.wav,John,21,25,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
JHN_021.wav,John,21,25,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
JHN_021.wav,John,21,25,PASS,Head Silence,PASS,2.00s,Expected 2.0s +/- 0.5s; measured 2.00s
JHN_021.wav,John,21,25,PASS,Tail Silence,PASS,2.33s,Expected 2.0s +/- 0.5s; measured 2.33s
JHN_021.wav,John,21,25,PASS,Chapter Title,PASS,1,Present.
JHN_021.wav,John,21,25,PASS,Verses,PASS,25/25,"All 25 verses present (Verse 1..25), no missing/extra/duplicates."
MAT_001.wav,Matthew,1,25,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_001.wav,Matthew,1,25,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_001.wav,Matthew,1,25,PASS,Head Silence,PASS,2.05s,Expected 2.0s +/- 0.5s; measured 2.05s
MAT_001.wav,Matthew,1,25,PASS,Tail Silence,PASS,2.40s,Expected 2.0s +/- 0.5s; measured 2.40s
MAT_001.wav,Matthew,1,25,PASS,Chapter Title,PASS,1,Present.
MAT_001.wav,Matthew,1,25,PASS,Verses,PASS,25/25,"All 25 verses present (Verse 1..25), no missing/extra/duplicates."
MAT_002.wav,Matthew,2,23,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_002.wav,Matthew,2,23,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_002.wav,Matthew,2,23,PASS,Head Silence,PASS,2.04s,Expected 2.0s +/- 0.5s; measured 2.04s
MAT_002.wav,Matthew,2,23,PASS,Tail Silence,PASS,2.08s,Expected 2.0s +/- 0.5s; measured 2.08s
MAT_002.wav,Matthew,2,23,PASS,Chapter Title,PASS,1,Present.
MAT_002.wav,Matthew,2,23,PASS,Verses,PASS,23/23,"All 23 verses present (Verse 1..23), no missing/extra/duplicates."
MAT_003.wav,Matthew,3,17,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_003.wav,Matthew,3,17,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_003.wav,Matthew,3,17,PASS,Head Silence,PASS,2.04s,Expected 2.0s +/- 0.5s; measured 2.04s
MAT_003.wav,Matthew,3,17,PASS,Tail Silence,PASS,2.02s,Expected 2.0s +/- 0.5s; measured 2.02s
MAT_003.wav,Matthew,3,17,PASS,Chapter Title,PASS,1,Present.
MAT_003.wav,Matthew,3,17,PASS,Verses,PASS,17/17,"All 17 verses present (Verse 1..17), no missing/extra/duplicates."
MAT_004.wav,Matthew,4,25,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_004.wav,Matthew,4,25,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_004.wav,Matthew,4,25,PASS,Head Silence,PASS,2.03s,Expected 2.0s +/- 0.5s; measured 2.03s
MAT_004.wav,Matthew,4,25,PASS,Tail Silence,PASS,2.34s,Expected 2.0s +/- 0.5s; measured 2.34s
MAT_004.wav,Matthew,4,25,PASS,Chapter Title,PASS,1,Present.
MAT_004.wav,Matthew,4,25,PASS,Verses,PASS,25/25,"All 25 verses present (Verse 1..25), no missing/extra/duplicates."
MAT_005.wav,Matthew,5,48,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_005.wav,Matthew,5,48,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_005.wav,Matthew,5,48,PASS,Head Silence,PASS,2.01s,Expected 2.0s +/- 0.5s; measured 2.01s
MAT_005.wav,Matthew,5,48,PASS,Tail Silence,PASS,2.16s,Expected 2.0s +/- 0.5s; measured 2.16s
MAT_005.wav,Matthew,5,48,PASS,Chapter Title,PASS,1,Present.
MAT_005.wav,Matthew,5,48,PASS,Verses,PASS,48/48,"All 48 verses present (Verse 1..48), no missing/extra/duplicates."
MAT_006.wav,Matthew,6,34,FAIL,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_006.wav,Matthew,6,34,FAIL,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_006.wav,Matthew,6,34,FAIL,Head Silence,PASS,2.05s,Expected 2.0s +/- 0.5s; measured 2.05s
MAT_006.wav,Matthew,6,34,FAIL,Tail Silence,FAIL,2.54s,Expected 2.0s +/- 0.5s; measured 2.54s
MAT_006.wav,Matthew,6,34,FAIL,Chapter Title,PASS,1,Present.
MAT_006.wav,Matthew,6,34,FAIL,Verses,PASS,34/34,"All 34 verses present (Verse 1..34), no missing/extra/duplicates."
MAT_007.wav,Matthew,7,29,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_007.wav,Matthew,7,29,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_007.wav,Matthew,7,29,PASS,Head Silence,PASS,2.03s,Expected 2.0s +/- 0.5s; measured 2.03s
MAT_007.wav,Matthew,7,29,PASS,Tail Silence,PASS,2.50s,Expected 2.0s +/- 0.5s; measured 2.50s
MAT_007.wav,Matthew,7,29,PASS,Chapter Title,PASS,1,Present.
MAT_007.wav,Matthew,7,29,PASS,Verses,PASS,29/29,"All 29 verses present (Verse 1..29), no missing/extra/duplicates."
MAT_008.wav,Matthew,8,34,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_008.wav,Matthew,8,34,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_008.wav,Matthew,8,34,PASS,Head Silence,PASS,2.02s,Expected 2.0s +/- 0.5s; measured 2.02s
MAT_008.wav,Matthew,8,34,PASS,Tail Silence,PASS,2.03s,Expected 2.0s +/- 0.5s; measured 2.03s
MAT_008.wav,Matthew,8,34,PASS,Chapter Title,PASS,1,Present.
MAT_008.wav,Matthew,8,34,PASS,Verses,PASS,34/34,"All 34 verses present (Verse 1..34), no missing/extra/duplicates."
MAT_009.wav,Matthew,9,38,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_009.wav,Matthew,9,38,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_009.wav,Matthew,9,38,PASS,Head Silence,PASS,2.05s,Expected 2.0s +/- 0.5s; measured 2.05s
MAT_009.wav,Matthew,9,38,PASS,Tail Silence,PASS,2.40s,Expected 2.0s +/- 0.5s; measured 2.40s
MAT_009.wav,Matthew,9,38,PASS,Chapter Title,PASS,1,Present.
MAT_009.wav,Matthew,9,38,PASS,Verses,PASS,38/38,"All 38 verses present (Verse 1..38), no missing/extra/duplicates."
MAT_010.wav,Matthew,10,42,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_010.wav,Matthew,10,42,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_010.wav,Matthew,10,42,PASS,Head Silence,PASS,2.03s,Expected 2.0s +/- 0.5s; measured 2.03s
MAT_010.wav,Matthew,10,42,PASS,Tail Silence,PASS,2.27s,Expected 2.0s +/- 0.5s; measured 2.27s
MAT_010.wav,Matthew,10,42,PASS,Chapter Title,PASS,1,Present.
MAT_010.wav,Matthew,10,42,PASS,Verses,PASS,42/42,"All 42 verses present (Verse 1..42), no missing/extra/duplicates."
MAT_011.wav,Matthew,11,30,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_011.wav,Matthew,11,30,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_011.wav,Matthew,11,30,PASS,Head Silence,PASS,2.05s,Expected 2.0s +/- 0.5s; measured 2.05s
MAT_011.wav,Matthew,11,30,PASS,Tail Silence,PASS,2.27s,Expected 2.0s +/- 0.5s; measured 2.27s
MAT_011.wav,Matthew,11,30,PASS,Chapter Title,PASS,1,Present.
MAT_011.wav,Matthew,11,30,PASS,Verses,PASS,30/30,"All 30 verses present (Verse 1..30), no missing/extra/duplicates."
MAT_012.wav,Matthew,12,50,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_012.wav,Matthew,12,50,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_012.wav,Matthew,12,50,PASS,Head Silence,PASS,2.04s,Expected 2.0s +/- 0.5s; measured 2.04s
MAT_012.wav,Matthew,12,50,PASS,Tail Silence,PASS,2.29s,Expected 2.0s +/- 0.5s; measured 2.29s
MAT_012.wav,Matthew,12,50,PASS,Chapter Title,PASS,1,Present.
MAT_012.wav,Matthew,12,50,PASS,Verses,PASS,50/50,"All 50 verses present (Verse 1..50), no missing/extra/duplicates."
MAT_013.wav,Matthew,13,58,FAIL,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_013.wav,Matthew,13,58,FAIL,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_013.wav,Matthew,13,58,FAIL,Head Silence,PASS,2.02s,Expected 2.0s +/- 0.5s; measured 2.02s
MAT_013.wav,Matthew,13,58,FAIL,Tail Silence,FAIL,3.01s,Expected 2.0s +/- 0.5s; measured 3.01s
MAT_013.wav,Matthew,13,58,FAIL,Markers,FAIL,,No markers found in the WAV file.
MAT_014.wav,Matthew,14,36,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_014.wav,Matthew,14,36,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_014.wav,Matthew,14,36,PASS,Head Silence,PASS,2.02s,Expected 2.0s +/- 0.5s; measured 2.02s
MAT_014.wav,Matthew,14,36,PASS,Tail Silence,PASS,2.43s,Expected 2.0s +/- 0.5s; measured 2.43s
MAT_014.wav,Matthew,14,36,PASS,Chapter Title,PASS,1,Present.
MAT_014.wav,Matthew,14,36,PASS,Verses,PASS,36/36,"All 36 verses present (Verse 1..36), no missing/extra/duplicates."
MAT_015.wav,Matthew,15,39,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_015.wav,Matthew,15,39,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_015.wav,Matthew,15,39,PASS,Head Silence,PASS,2.02s,Expected 2.0s +/- 0.5s; measured 2.02s
MAT_015.wav,Matthew,15,39,PASS,Tail Silence,PASS,2.34s,Expected 2.0s +/- 0.5s; measured 2.34s
MAT_015.wav,Matthew,15,39,PASS,Chapter Title,PASS,1,Present.
MAT_015.wav,Matthew,15,39,PASS,Verses,PASS,39/39,"All 39 verses present (Verse 1..39), no missing/extra/duplicates."
MAT_016.wav,Matthew,16,28,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_016.wav,Matthew,16,28,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_016.wav,Matthew,16,28,PASS,Head Silence,PASS,2.03s,Expected 2.0s +/- 0.5s; measured 2.03s
MAT_016.wav,Matthew,16,28,PASS,Tail Silence,PASS,2.32s,Expected 2.0s +/- 0.5s; measured 2.32s
MAT_016.wav,Matthew,16,28,PASS,Chapter Title,PASS,1,Present.
MAT_016.wav,Matthew,16,28,PASS,Verses,PASS,28/28,"All 28 verses present (Verse 1..28), no missing/extra/duplicates."
