File,Book,Chapter,ExpectedVerses,Overall,Check,Status,Value,Detail
MAT_017.wav,Matthew,17,27,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_017.wav,Matthew,17,27,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_017.wav,Matthew,17,27,PASS,Head Silence,PASS,2.03s,Expected 2.0s +/- 0.5s; measured 2.03s
MAT_017.wav,Matthew,17,27,PASS,Tail Silence,PASS,2.08s,Expected 2.0s +/- 0.5s; measured 2.08s
MAT_017.wav,Matthew,17,27,PASS,Chapter Title,PASS,1,Present.
MAT_017.wav,Matthew,17,27,PASS,Verses,PASS,27/27,"All 27 verses present (Verse 1..27), no missing/extra/duplicates."
MAT_018.wav,Matthew,18,35,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_018.wav,Matthew,18,35,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_018.wav,Matthew,18,35,PASS,Head Silence,PASS,2.08s,Expected 2.0s +/- 0.5s; measured 2.08s
MAT_018.wav,Matthew,18,35,PASS,Tail Silence,PASS,2.23s,Expected 2.0s +/- 0.5s; measured 2.23s
MAT_018.wav,Matthew,18,35,PASS,Chapter Title,PASS,1,Present.
MAT_018.wav,Matthew,18,35,PASS,Verses,PASS,35/35,"All 35 verses present (Verse 1..35), no missing/extra/duplicates."
MAT_019.wav,Matthew,19,30,FAIL,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_019.wav,Matthew,19,30,FAIL,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_019.wav,Matthew,19,30,FAIL,Head Silence,PASS,2.03s,Expected 2.0s +/- 0.5s; measured 2.03s
MAT_019.wav,Matthew,19,30,FAIL,Tail Silence,FAIL,2.51s,Expected 2.0s +/- 0.5s; measured 2.51s
MAT_019.wav,Matthew,19,30,FAIL,Chapter Title,PASS,1,Present.
MAT_019.wav,Matthew,19,30,FAIL,Verses,PASS,30/30,"All 30 verses present (Verse 1..30), no missing/extra/duplicates."
MAT_020.wav,Matthew,20,34,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_020.wav,Matthew,20,34,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_020.wav,Matthew,20,34,PASS,Head Silence,PASS,2.03s,Expected 2.0s +/- 0.5s; measured 2.03s
MAT_020.wav,Matthew,20,34,PASS,Tail Silence,PASS,2.02s,Expected 2.0s +/- 0.5s; measured 2.02s
MAT_020.wav,Matthew,20,34,PASS,Chapter Title,PASS,1,Present.
MAT_020.wav,Matthew,20,34,PASS,Verses,PASS,34/34,"All 34 verses present (Verse 1..34), no missing/extra/duplicates."
MAT_021.wav,Matthew,21,46,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_021.wav,Matthew,21,46,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_021.wav,Matthew,21,46,PASS,Head Silence,PASS,2.02s,Expected 2.0s +/- 0.5s; measured 2.02s
MAT_021.wav,Matthew,21,46,PASS,Tail Silence,PASS,2.31s,Expected 2.0s +/- 0.5s; measured 2.31s
MAT_021.wav,Matthew,21,46,PASS,Chapter Title,PASS,1,Present.
MAT_021.wav,Matthew,21,46,PASS,Verses,PASS,46/46,"All 46 verses present (Verse 1..46), no missing/extra/duplicates."
MAT_022.wav,Matthew,22,46,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_022.wav,Matthew,22,46,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_022.wav,Matthew,22,46,PASS,Head Silence,PASS,2.02s,Expected 2.0s +/- 0.5s; measured 2.02s
MAT_022.wav,Matthew,22,46,PASS,Tail Silence,PASS,2.37s,Expected 2.0s +/- 0.5s; measured 2.37s
MAT_022.wav,Matthew,22,46,PASS,Chapter Title,PASS,1,Present.
MAT_022.wav,Matthew,22,46,PASS,Verses,PASS,46/46,"All 46 verses present (Verse 1..46), no missing/extra/duplicates."
MAT_023.wav,Matthew,23,39,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_023.wav,Matthew,23,39,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_023.wav,Matthew,23,39,PASS,Head Silence,PASS,2.02s,Expected 2.0s +/- 0.5s; measured 2.02s
MAT_023.wav,Matthew,23,39,PASS,Tail Silence,PASS,2.10s,Expected 2.0s +/- 0.5s; measured 2.10s
MAT_023.wav,Matthew,23,39,PASS,Chapter Title,PASS,1,Present.
MAT_023.wav,Matthew,23,39,PASS,Verses,PASS,39/39,"All 39 verses present (Verse 1..39), no missing/extra/duplicates."
MAT_025.wav,Matthew,25,46,FAIL,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_025.wav,Matthew,25,46,FAIL,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_025.wav,Matthew,25,46,FAIL,Head Silence,PASS,2.02s,Expected 2.0s +/- 0.5s; measured 2.02s
MAT_025.wav,Matthew,25,46,FAIL,Tail Silence,FAIL,2.55s,Expected 2.0s +/- 0.5s; measured 2.55s
MAT_025.wav,Matthew,25,46,FAIL,Chapter Title,PASS,1,Present.
MAT_025.wav,Matthew,25,46,FAIL,Verses,PASS,46/46,"All 46 verses present (Verse 1..46), no missing/extra/duplicates."
MAT_026.wav,Matthew,26,75,FAIL,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_026.wav,Matthew,26,75,FAIL,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_026.wav,Matthew,26,75,FAIL,Head Silence,PASS,2.00s,Expected 2.0s +/- 0.5s; measured 2.00s
MAT_026.wav,Matthew,26,75,FAIL,Tail Silence,FAIL,2.66s,Expected 2.0s +/- 0.5s; measured 2.66s
MAT_026.wav,Matthew,26,75,FAIL,Chapter Title,PASS,1,Present.
MAT_026.wav,Matthew,26,75,FAIL,Verses,PASS,75/75,"All 75 verses present (Verse 1..75), no missing/extra/duplicates."
MAT_027.wav,Matthew,27,66,FAIL,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_027.wav,Matthew,27,66,FAIL,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_027.wav,Matthew,27,66,FAIL,Head Silence,PASS,2.00s,Expected 2.0s +/- 0.5s; measured 2.00s
MAT_027.wav,Matthew,27,66,FAIL,Tail Silence,FAIL,2.66s,Expected 2.0s +/- 0.5s; measured 2.66s
MAT_027.wav,Matthew,27,66,FAIL,Chapter Title,PASS,1,Present.
MAT_027.wav,Matthew,27,66,FAIL,Verses,PASS,66/66,"All 66 verses present (Verse 1..66), no missing/extra/duplicates."
MAT_028.wav,Matthew,28,20,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
MAT_028.wav,Matthew,28,20,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
MAT_028.wav,Matthew,28,20,PASS,Head Silence,PASS,2.00s,Expected 2.0s +/- 0.5s; measured 2.00s
MAT_028.wav,Matthew,28,20,PASS,Tail Silence,PASS,2.27s,Expected 2.0s +/- 0.5s; measured 2.27s
MAT_028.wav,Matthew,28,20,PASS,Chapter Title,PASS,1,Present.
MAT_028.wav,Matthew,28,20,PASS,Verses,PASS,20/20,"All 20 verses present (Verse 1..20), no missing/extra/duplicates."
REV_001.wav,Revelation,1,20,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
REV_001.wav,Revelation,1,20,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
REV_001.wav,Revelation,1,20,PASS,Head Silence,PASS,2.01s,Expected 2.0s +/- 0.5s; measured 2.01s
REV_001.wav,Revelation,1,20,PASS,Tail Silence,PASS,2.41s,Expected 2.0s +/- 0.5s; measured 2.41s
REV_001.wav,Revelation,1,20,PASS,Chapter Title,PASS,1,Present.
REV_001.wav,Revelation,1,20,PASS,Verses,PASS,20/20,"All 20 verses present (Verse 1..20), no missing/extra/duplicates."
REV_002.wav,Revelation,2,29,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
REV_002.wav,Revelation,2,29,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
REV_002.wav,Revelation,2,29,PASS,Head Silence,PASS,2.03s,Expected 2.0s +/- 0.5s; measured 2.03s
REV_002.wav,Revelation,2,29,PASS,Tail Silence,PASS,2.44s,Expected 2.0s +/- 0.5s; measured 2.44s
REV_002.wav,Revelation,2,29,PASS,Chapter Title,PASS,1,Present.
REV_002.wav,Revelation,2,29,PASS,Verses,PASS,29/29,"All 29 verses present (Verse 1..29), no missing/extra/duplicates."
REV_003.wav,Revelation,3,22,FAIL,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
REV_003.wav,Revelation,3,22,FAIL,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
REV_003.wav,Revelation,3,22,FAIL,Head Silence,PASS,2.01s,Expected 2.0s +/- 0.5s; measured 2.01s
REV_003.wav,Revelation,3,22,FAIL,Tail Silence,FAIL,2.67s,Expected 2.0s +/- 0.5s; measured 2.67s
REV_003.wav,Revelation,3,22,FAIL,Chapter Title,PASS,1,Present.
REV_003.wav,Revelation,3,22,FAIL,Verses,PASS,22/22,"All 22 verses present (Verse 1..22), no missing/extra/duplicates."
REV_004.wav,Revelation,4,11,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
REV_004.wav,Revelation,4,11,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
REV_004.wav,Revelation,4,11,PASS,Head Silence,PASS,2.01s,Expected 2.0s +/- 0.5s; measured 2.01s
REV_004.wav,Revelation,4,11,PASS,Tail Silence,PASS,2.32s,Expected 2.0s +/- 0.5s; measured 2.32s
REV_004.wav,Revelation,4,11,PASS,Chapter Title,PASS,1,Present.
REV_004.wav,Revelation,4,11,PASS,Verses,PASS,11/11,"All 11 verses present (Verse 1..11), no missing/extra/duplicates."
REV_005.wav,Revelation,5,14,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
REV_005.wav,Revelation,5,14,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
REV_005.wav,Revelation,5,14,PASS,Head Silence,PASS,2.03s,Expected 2.0s +/- 0.5s; measured 2.03s
REV_005.wav,Revelation,5,14,PASS,Tail Silence,PASS,2.13s,Expected 2.0s +/- 0.5s; measured 2.13s
REV_005.wav,Revelation,5,14,PASS,Chapter Title,PASS,1,Present.
REV_005.wav,Revelation,5,14,PASS,Verses,PASS,14/14,"All 14 verses present (Verse 1..14), no missing/extra/duplicates."
REV_006.wav,Revelation,6,17,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
REV_006.wav,Revelation,6,17,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
REV_006.wav,Revelation,6,17,PASS,Head Silence,PASS,2.06s,Expected 2.0s +/- 0.5s; measured 2.06s
REV_006.wav,Revelation,6,17,PASS,Tail Silence,PASS,2.24s,Expected 2.0s +/- 0.5s; measured 2.24s
REV_006.wav,Revelation,6,17,PASS,Chapter Title,PASS,1,Present.
REV_006.wav,Revelation,6,17,PASS,Verses,PASS,17/17,"All 17 verses present (Verse 1..17), no missing/extra/duplicates."
REV_007.wav,Revelation,7,17,FAIL,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
REV_007.wav,Revelation,7,17,FAIL,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
REV_007.wav,Revelation,7,17,FAIL,Head Silence,PASS,2.00s,Expected 2.0s +/- 0.5s; measured 2.00s
REV_007.wav,Revelation,7,17,FAIL,Tail Silence,FAIL,2.56s,Expected 2.0s +/- 0.5s; measured 2.56s
REV_007.wav,Revelation,7,17,FAIL,Chapter Title,PASS,1,Present.
REV_007.wav,Revelation,7,17,FAIL,Verses,PASS,17/17,"All 17 verses present (Verse 1..17), no missing/extra/duplicates."
REV_008.wav,Revelation,8,13,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
REV_008.wav,Revelation,8,13,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
REV_008.wav,Revelation,8,13,PASS,Head Silence,PASS,2.02s,Expected 2.0s +/- 0.5s; measured 2.02s
REV_008.wav,Revelation,8,13,PASS,Tail Silence,PASS,2.01s,Expected 2.0s +/- 0.5s; measured 2.01s
REV_008.wav,Revelation,8,13,PASS,Chapter Title,PASS,1,Present.
REV_008.wav,Revelation,8,13,PASS,Verses,PASS,13/13,"All 13 verses present (Verse 1..13), no missing/extra/duplicates."
REV_009.wav,Revelation,9,21,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
REV_009.wav,Revelation,9,21,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
REV_009.wav,Revelation,9,21,PASS,Head Silence,PASS,2.02s,Expected 2.0s +/- 0.5s; measured 2.02s
REV_009.wav,Revelation,9,21,PASS,Tail Silence,PASS,2.44s,Expected 2.0s +/- 0.5s; measured 2.44s
REV_009.wav,Revelation,9,21,PASS,Chapter Title,PASS,1,Present.
REV_009.wav,Revelation,9,21,PASS,Verses,PASS,21/21,"All 21 verses present (Verse 1..21), no missing/extra/duplicates."
REV_010.wav,Revelation,10,11,FAIL,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
REV_010.wav,Revelation,10,11,FAIL,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
REV_010.wav,Revelation,10,11,FAIL,Head Silence,PASS,2.00s,Expected 2.0s +/- 0.5s; measured 2.00s
REV_010.wav,Revelation,10,11,FAIL,Tail Silence,FAIL,2.62s,Expected 2.0s +/- 0.5s; measured 2.62s
REV_010.wav,Revelation,10,11,FAIL,Chapter Title,PASS,1,Present.
REV_010.wav,Revelation,10,11,FAIL,Verses,PASS,11/11,"All 11 verses present (Verse 1..11), no missing/extra/duplicates."
REV_011.wav,Revelation,11,19,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
REV_011.wav,Revelation,11,19,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
REV_011.wav,Revelation,11,19,PASS,Head Silence,PASS,2.01s,Expected 2.0s +/- 0.5s; measured 2.01s
REV_011.wav,Revelation,11,19,PASS,Tail Silence,PASS,2.49s,Expected 2.0s +/- 0.5s; measured 2.49s
REV_011.wav,Revelation,11,19,PASS,Chapter Title,PASS,1,Present.
REV_011.wav,Revelation,11,19,PASS,Verses,PASS,19/19,"All 19 verses present (Verse 1..19), no missing/extra/duplicates."
REV_012.wav,Revelation,12,17,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
REV_012.wav,Revelation,12,17,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
REV_012.wav,Revelation,12,17,PASS,Head Silence,PASS,2.00s,Expected 2.0s +/- 0.5s; measured 2.00s
REV_012.wav,Revelation,12,17,PASS,Tail Silence,PASS,2.20s,Expected 2.0s +/- 0.5s; measured 2.20s
REV_012.wav,Revelation,12,17,PASS,Chapter Title,PASS,1,Present.
REV_012.wav,Revelation,12,17,PASS,Verses,PASS,17/17,"All 17 verses present (Verse 1..17), no missing/extra/duplicates."
REV_013.wav,Revelation,13,18,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
REV_013.wav,Revelation,13,18,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
REV_013.wav,Revelation,13,18,PASS,Head Silence,PASS,2.09s,Expected 2.0s +/- 0.5s; measured 2.09s
REV_013.wav,Revelation,13,18,PASS,Tail Silence,PASS,2.13s,Expected 2.0s +/- 0.5s; measured 2.13s
REV_013.wav,Revelation,13,18,PASS,Chapter Title,PASS,1,Present.
REV_013.wav,Revelation,13,18,PASS,Verses,PASS,18/18,"All 18 verses present (Verse 1..18), no missing/extra/duplicates."
REV_014.wav,Revelation,14,20,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
REV_014.wav,Revelation,14,20,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
REV_014.wav,Revelation,14,20,PASS,Head Silence,PASS,2.01s,Expected 2.0s +/- 0.5s; measured 2.01s
REV_014.wav,Revelation,14,20,PASS,Tail Silence,PASS,2.08s,Expected 2.0s +/- 0.5s; measured 2.08s
REV_014.wav,Revelation,14,20,PASS,Chapter Title,PASS,1,Present.
REV_014.wav,Revelation,14,20,PASS,Verses,PASS,20/20,"All 20 verses present (Verse 1..20), no missing/extra/duplicates."
REV_015.wav,Revelation,15,8,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
REV_015.wav,Revelation,15,8,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
REV_015.wav,Revelation,15,8,PASS,Head Silence,PASS,2.00s,Expected 2.0s +/- 0.5s; measured 2.00s
REV_015.wav,Revelation,15,8,PASS,Tail Silence,PASS,2.43s,Expected 2.0s +/- 0.5s; measured 2.43s
REV_015.wav,Revelation,15,8,PASS,Chapter Title,PASS,1,Present.
REV_015.wav,Revelation,15,8,PASS,Verses,PASS,8/8,"All 8 verses present (Verse 1..8), no missing/extra/duplicates."
REV_016.wav,Revelation,16,21,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
REV_016.wav,Revelation,16,21,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
REV_016.wav,Revelation,16,21,PASS,Head Silence,PASS,2.04s,Expected 2.0s +/- 0.5s; measured 2.04s
REV_016.wav,Revelation,16,21,PASS,Tail Silence,PASS,2.32s,Expected 2.0s +/- 0.5s; measured 2.32s
REV_016.wav,Revelation,16,21,PASS,Chapter Title,PASS,1,Present.
REV_016.wav,Revelation,16,21,PASS,Verses,PASS,21/21,"All 21 verses present (Verse 1..21), no missing/extra/duplicates."
REV_017.wav,Revelation,17,18,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
REV_017.wav,Revelation,17,18,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
REV_017.wav,Revelation,17,18,PASS,Head Silence,PASS,2.01s,Expected 2.0s +/- 0.5s; measured 2.01s
REV_017.wav,Revelation,17,18,PASS,Tail Silence,PASS,2.01s,Expected 2.0s +/- 0.5s; measured 2.01s
REV_017.wav,Revelation,17,18,PASS,Chapter Title,PASS,1,Present.
REV_017.wav,Revelation,17,18,PASS,Verses,PASS,18/18,"All 18 verses present (Verse 1..18), no missing/extra/duplicates."
REV_018.wav,Revelation,18,24,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
REV_018.wav,Revelation,18,24,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
REV_018.wav,Revelation,18,24,PASS,Head Silence,PASS,2.03s,Expected 2.0s +/- 0.5s; measured 2.03s
REV_018.wav,Revelation,18,24,PASS,Tail Silence,PASS,2.08s,Expected 2.0s +/- 0.5s; measured 2.08s
REV_018.wav,Revelation,18,24,PASS,Chapter Title,PASS,1,Present.
REV_018.wav,Revelation,18,24,PASS,Verses,PASS,24/24,"All 24 verses present (Verse 1..24), no missing/extra/duplicates."
REV_019.wav,Revelation,19,21,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
REV_019.wav,Revelation,19,21,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
REV_019.wav,Revelation,19,21,PASS,Head Silence,PASS,2.00s,Expected 2.0s +/- 0.5s; measured 2.00s
REV_019.wav,Revelation,19,21,PASS,Tail Silence,PASS,2.10s,Expected 2.0s +/- 0.5s; measured 2.10s
REV_019.wav,Revelation,19,21,PASS,Chapter Title,PASS,1,Present.
REV_019.wav,Revelation,19,21,PASS,Verses,PASS,21/21,"All 21 verses present (Verse 1..21), no missing/extra/duplicates."
REV_020.wav,Revelation,20,15,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
REV_020.wav,Revelation,20,15,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
REV_020.wav,Revelation,20,15,PASS,Head Silence,PASS,2.01s,Expected 2.0s +/- 0.5s; measured 2.01s
REV_020.wav,Revelation,20,15,PASS,Tail Silence,PASS,2.49s,Expected 2.0s +/- 0.5s; measured 2.49s
REV_020.wav,Revelation,20,15,PASS,Chapter Title,PASS,1,Present.
REV_020.wav,Revelation,20,15,PASS,Verses,PASS,15/15,"All 15 verses present (Verse 1..15), no missing/extra/duplicates."
REV_021.wav,Revelation,21,27,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
REV_021.wav,Revelation,21,27,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
REV_021.wav,Revelation,21,27,PASS,Head Silence,PASS,2.00s,Expected 2.0s +/- 0.5s; measured 2.00s
REV_021.wav,Revelation,21,27,PASS,Tail Silence,PASS,2.14s,Expected 2.0s +/- 0.5s; measured 2.14s
REV_021.wav,Revelation,21,27,PASS,Chapter Title,PASS,1,Present.
REV_021.wav,Revelation,21,27,PASS,Verses,PASS,27/27,"All 27 verses present (Verse 1..27), no missing/extra/duplicates."
REV_022.wav,Revelation,22,21,PASS,Loudness,PASS,-18.0 LUFS,Target -18.0 LUFS +/- 0.5; measured -18.0 LUFS
REV_022.wav,Revelation,22,21,PASS,True Peak,PASS,-1.1 dBTP,Ceiling -1.0 dBTP; measured -1.1 dBTP
REV_022.wav,Revelation,22,21,PASS,Head Silence,PASS,2.02s,Expected 2.0s +/- 0.5s; measured 2.02s
REV_022.wav,Revelation,22,21,PASS,Tail Silence,PASS,2.31s,Expected 2.0s +/- 0.5s; measured 2.31s
REV_022.wav,Revelation,22,21,PASS,Chapter Title,PASS,1,Present.
REV_022.wav,Revelation,22,21,PASS,Verses,PASS,21/21,"All 21 verses present (Verse 1..21), no missing/extra/duplicates."
